0,1,2,3,4,5,6,7,8,9
0.0061507863733194735,0.04994927718158823,-0.14521154581348408,0.0918826058381452,-0.4668233367528861,0.06943132333301685,-0.23145243803683288,0.4819783910760071,-0.7012365300268368,-0.21556083930593584
0.4010448117675684,0.18091276901232323,-0.38762500173279757,-0.25140773568818625,-0.19656640327524472,0.046776535699712594,-0.25824242183833135,0.0046697643622800235,-0.5137327671574402,-0.0609828099789653
0.26478137409500146,-0.032950498903687446,-0.05137684390738233,-0.393744337527026,-0.5924889369759353,-0.32715531474877124,-0.07048177813220922,0.012872902903507254,0.13100654243767418,-0.23570398763619183
0.004304993882174925,0.16362710840138844,0.20271709397063592,-0.1501328283526346,-0.41227866421652687,0.33894173870658567,0.041724008541091165,-0.7416892634908968,0.25248934000865764,0.21973156817112868
0.17707332707277057,-0.2468059467592182,0.4571125478653588,0.012958957792495297,-0.44603146533067944,0.2291182316200181,-0.014061923481676258,-0.15690088857240198,-0.07139926898556967,-0.3612824895586866
-0.11993737156248185,-0.281491501035849,0.5815814529197206,-0.16152923263200544,-0.3615643027595554,0.3810438985131836,0.14752450298439185,0.25768765769125607,0.26145788708019013,0.3068849786433381
1.6343670943333077,-0.2030182304584459,0.19145229891709506,0.027553789975274284,0.060363140421253084,-0.408501355709893,0.3441333506872862,0.1716543808373964,0.010132338521479567,0.010005935246080164
0.07089190650165911,0.22663742898453598,0.07469259031165462,-0.2637989146456345,-0.1357151016753992,0.18573451211786035,0.26255511302103307,-0.07396470599866424,0.37827113401398776,-0.10517898423230658
0.20217538508625862,-0.09118943495418229,0.11434083663904158,-0.4394748988851619,-0.40332931872378763,-0.16640943168837488,-0.04164911840839665,0.20830469669147905,0.03766798549095582,0.05245929839598662
0.6290555782696424,-0.07335527884151911,0.08994978802386827,-0.21911969091580819,-0.2691333300339692,-0.0054566058377399675,-0.0033080012043015016,0.31212113850333856,0.24682539824455418,-0.14121020504042353
-0.3428579372430161,0.4005294104060876,-0.13576510583609708,-0.0033154661281600203,-0.15747699908524745,-0.3571591255053895,-0.36102348348170804,-0.03781422877191849,0.11811951526593192,0.49144022345422994
-0.5008496495229787,0.3004246223892024,0.6221162792243364,0.2926267058321695,-0.08559807814140312,-0.17090904978687396,0.10851148497970599,0.48302318256544946,0.5525842817092637,0.24647212773488916
0.42609150373310495,0.5245975299844216,0.207860878420227,-0.0544266802896072,-0.024016631706516082,-0.22362390542403027,-0.3102563402658907,0.5491428347433834,0.3786624732043767,0.5899208327172145
0.31875662668864724,0.07295770969495634,0.22463007405812316,-0.2167488914101865,-0.4286585988849129,-0.23289614505890976,-0.30039110784535755,-0.35620208255710684,0.09915054442730772,-0.2539405385061409
-0.24305134032140618,-0.2280490214124804,0.10836913078200688,-0.2388532868961295,0.12222437208071356,-0.07656666860158072,0.050784424627392945,0.4061810449394474,0.4789615068098525,-0.2847180577025617
0.521579059329479,0.14362098078623753,0.08002230075135444,-0.006763434947026864,-0.11120799078432074,0.1704346843287105,-0.4571805905623251,0.13111502356726115,0.041367786492433556,0.38433567021334647
-0.13429151699911737,-0.31044457343219156,0.02538612980337289,0.09374575497172837,0.02655865699458086,0.6113750416853843,0.15937328830795858,0.26988656281734325,0.05367095200844707,-0.2716041201401327
1.0191171529373235,0.4848716984931228,-0.24685571933756498,0.006830365495731851,-0.2842744545089113,-0.014301484091997961,-0.012129776580714029,0.2106540573201946,-0.7173151497301947,-0.599104586492039
1.3582136167241206,0.04873549548281652,0.21719026908746566,0.28867361970737476,-0.025075666364231426,-0.011011181915783442,0.060349178093054665,0.24635755894862832,0.2004104255731204,-0.5355525459907483
0.44011589202026496,0.9786523931675517,0.770733341021036,0.23182378328396988,-0.2136494961638878,0.023882572562870834,-0.25848088967136257,0.11821922429758848,-0.21030792357117498,0.323022483521716
1.3875306249226638,0.6656141986079038,-0.2254856832388863,0.16764372662551769,-0.07194652781566543,-0.3809367302970114,-0.15783463443772303,-0.038094441979326946,-0.4803500356043965,-0.46198164231946515
0.04063600986040538,-0.08074943077604455,-0.034970270536735,0.22774285059522925,0.42238030658149617,0.17492303486571664,-0.21479430648098766,-0.3904331644208464,-0.18076876874466244,-0.6463825355503742
-0.5215082060815734,-0.058079841400299356,-0.27988856221256914,-0.5986887250909615,0.341766260553103,-0.6878831093398775,0.34512387032155784,0.20059146677150133,-0.2086376953771505,-0.09229849972825557
0.5128518413664493,0.7757946226497546,0.026872509949707635,0.045604925573496546,-0.4328101910957645,0.09714929065650749,-0.04479052735410521,-0.0771801333035857,-0.3656001840397167,-0.17447728015273467
0.6994424304455943,-0.33128714595266245,0.44720254537762094,0.07906217373739857,-0.2757730645237631,0.1825562400873967,-0.16397707656772967,-0.2111568623730023,-0.28378455636372213,0.012655495931703346
-0.09355651083303511,-0.03832500883665958,-0.31332190351798694,-0.2633012242827045,0.39911708123184686,-0.7178370133730865,0.6298678793807532,-0.30974038319304215,0.39018249105472336,-0.6408899080666879
