,0,1
0,0.46136755679258423,1.175617148983188
1,-6.427084108534727,3.639443987738882
2,-4.188328113528372,-0.619498153494851
3,0.12628245675696803,-0.37994409946061464
4,-2.6202503195407814,-5.424243670788314
5,1.9238606884493177,-5.357291832856334
6,-24.733585112328115,-2.7360101940437183
7,-0.8733310138069906,1.1792898647073489
8,-2.7341370311778115,-1.3956579309288837
9,-9.339078319603733,-1.3189618643264627
10,5.830681683876144,4.003227503257668
11,7.992080137708389,-0.8764259057962356
12,-6.279202193704744,1.164533398548615
13,-5.538216869455141,-0.8811248974990413
14,3.8801475195921986,-2.4815622370270516
15,-8.652170054059663,-0.4000635131919252
16,1.89727203346018,-2.903408221765319
17,-14.065691411190084,4.847333772829313
18,-21.34990489421726,-1.2308446023636452
19,-5.174602919526267,2.744432212546819
20,-20.3379892469194,4.501001341714485
21,-0.8832770134423121,-0.1503527048015654
22,7.286969204573031,1.5329902576876169
23,-8.323798634999802,4.985189855174777
24,-10.099621358959071,-5.633008266823527
25,1.0152077384572045,2.2208884373873534
26,8.708377637865219,-5.839318876495571
27,-3.2066334841482798,-0.3251422371073285
28,-11.530990835121425,6.976602317997348
29,-16.547071681335645,-3.073977454904244
30,-14.928772401553012,-2.6624021009325842
31,-3.701348526051925,-1.8449894700065657
32,-18.762121952432082,1.8859781783883771
33,-1.0622309329363364,3.3284809431361837
34,-17.533992155981515,-2.9984878477502126
35,1.7601878317957909,1.203546573296612
36,-18.691879210219707,-6.144305220982064
37,-4.709437101337315,1.859494663134548
38,33.87614059354432,0.3692803819265953
39,1.7701662250198844,0.00916479694638399
40,-20.302723874427507,-6.958480586888889
41,-7.638816254340878,6.89607636375114
42,-17.77802033529882,2.2705952546863934
43,-15.751156978883085,-1.0990120582511527
44,1.3975945919311814,0.5475539542228258
45,-9.164956286938832,-0.451080328699726
46,-4.281129495624024,-1.4788328559220076
47,-3.7682831981481115,3.2856434983401166
48,-0.7412013673055198,0.6138670010445647
49,-9.738315811574424,-0.26161494976608657
50,10.412737659254653,-1.7223510874386698
51,-20.844766791938312,-3.052549570479664
52,-8.055350328787622,8.34820352038089
53,2.470634965212679,3.3296030771538137
54,15.592185519835212,4.9092089141074515
55,22.0059795671997,0.2576894298540753
56,3.878539611727949,0.08624177115223891
57,-15.653843232609972,-3.0019666392767754
58,4.316988929401802,-1.2631688307603668
59,2.7992782797010762,3.825706729175569
60,-6.234340670356208,-0.9004781786453641
61,0.9342469916207626,-1.2057796534456928
62,9.147468783934556,2.508676859012347
63,6.955425081381605,2.6124991798106856
64,13.5205440573749,-1.8123815494210986
65,-4.223883058128318,-1.6914593003247467
66,-5.5563402702451405,-7.787126956842291
67,16.323263605730308,-4.584689871847549
68,-4.200286010568557,-0.5944847332019496
69,-6.311352921696729,-0.4902969791817178
70,-1.9449781681617986,2.084437303916185
71,-5.722067154400774,-1.4229610476548253
72,-12.993613583975874,11.15466115856499
73,-6.947898785049721,-3.18227252195463
74,-6.064502858541826,4.895914410987216
75,-1.8555046709227074,-2.9685423872090784
76,-2.4167979421923347,-2.214125110170868
77,-0.9746427317438576,0.29587565160652385
78,3.0421001096651468,5.280051316345071
79,1.5781207462935953,0.07734630664496456
80,9.355442383184347,-1.8422123272388458
81,16.039283684197493,5.225634134334499
82,10.03496402693839,3.2640720653100503
83,-3.114871921957943,4.75034979474229
84,-15.83815992234863,-2.546167226108161
85,-17.02703600288877,-1.8577245831033178
86,3.2170593094581523,-0.9885832464704674
87,3.387448067201175,-0.9973466907658453
88,-0.4289003257169212,-0.07935264057706015
89,-5.95663360191692,-8.236733729625728
90,-9.451789489580776,6.41260769560755
91,4.03828246986613,3.8574815397778233
92,12.95081750057215,2.7265259666421127
93,0.4682905075974254,3.2793074144945598
94,-0.9549291096822283,0.2696404008943716
95,-20.2421184710113,-2.1861373147579988
96,-3.284219602047026,7.825529321965183
97,-4.012192968469044,-2.241896580303312
98,3.6396261370846164,-1.9156791413849226
99,36.22353627953986,0.018701451172102534
100,3.827538377261388,1.1793172652660584
101,19.119912531433762,1.2331406564986274
102,1.733913785639961,0.40017083631872413
103,0.10233510638334564,4.814167431742844
104,1.4688280611260658,0.7207011256431477
105,16.093370413368394,1.4434630339678272
106,5.181309954351189,8.430630882003289
107,4.991316054317425,-0.12735932190522703
108,-4.590592296987977,-5.188113805475529
109,-6.532363267987623,-3.3519296640207594
110,-3.5294018153045625,-0.9666757815460486
111,5.727130036295996,-2.711890408958371
112,0.25787546962972785,-1.2185538551384691
113,7.042678819715174,2.3951639524564023
114,-6.719020352414109,-1.2163869127040448
115,1.6461922204700765,-0.4476710192442962
116,-18.729837418552254,-0.7048869304751638
117,3.7549146497682275,1.4321446800534114
118,-1.070743466489783,1.257595299374251
119,-2.5634332638921724,1.9074328887009342
120,3.5584997597184183,0.7938701980924301
121,11.933998915395055,-2.099274621468381
122,2.8779260928061237,0.6168004642737452
123,0.841053238673957,0.3194485526710648
124,2.0905670168718378,-1.6422166365375686
125,-16.45676183475545,-3.2840178178276638
126,4.75951948538188,0.28610890023724295
127,-1.4615783319410425,1.7569328707896466
128,-11.301503648523418,-6.276376697031434
129,22.520036794981216,-3.046901858833254
130,-24.034225664101427,-0.9356573932547478
131,-6.643843352262534,-1.8189097977079087
132,5.687599237402058,2.597735654046816
133,2.2187484370916972,-2.9232814961904006
134,-6.866847068733271,0.13325178257886794
135,10.474913234248158,-6.741553960567065
136,-0.2651528687722121,-2.5605769470356736
137,-10.509281084899108,-3.5758837924686464
138,-14.435437955840973,1.1908983297866835
139,-6.8760502696620796,10.135175011505599
140,-7.155361318706828,0.5028357923574083
141,-7.159554133711882,3.756328131363433
142,10.087363057755077,-6.155948614610836
143,-16.141699411562335,2.3770343482088827
144,-7.401880214149715,-4.512126766828111
145,-10.938370453897518,-1.5877120398958635
146,-9.183619342411985,4.504439048697708
147,-1.4772178394125712,8.409348032211723
148,-0.510215020113287,2.6389257988989168
149,-5.009098135663537,-1.3405312753145973
150,-10.437157728788108,-5.454265229496341
151,1.4118563185321913,0.42017399440620806
152,-7.323041009555871,3.75816863387862
153,-6.236028592230918,-0.34836061981606864
154,0.5040888096294638,-2.1305518110352826
155,3.7181969840724447,2.6865161293119955
156,9.372662780706042,0.7061219185792131
157,22.216604598862453,1.159107262748954
158,4.1992905430918865,1.9347040882955522
159,22.711410457676074,-6.321724116920765
160,-2.636616722062342,-3.8497639263384142
